buyer_address,eth_price,usd_price,seller_address,event_date,token_id,transaction_hash,name
0x0000000000000000000000000000000000000000,70,301714.7,0x9e1258e05691d5f78fa2b38e28fa204a33975f1c,2021-12-08,7811,0xfbaca681912941c3e5b0a1105bc642c701d0e45411b84dfaffa0c7218a70f351,"CryptoPunk #7811"
0x0000000000000000000000000000000000000000,70.5,303869.805,0x5b713f9e1e51dc6dd6bd12ce7b529bf9f2df4753,2021-12-08,9695,0xd5b18fddfb2c7e83bef39ec7710d2c4672f2a7bafc7f02e90cf4186e76e6e0f4,"CryptoPunk #9695"
0x0000000000000000000000000000000000000000,150,646531.5,0x73e4a2b60cf48e8baf2b777e175a5b1e4d0c2d8f,2021-12-08,2165,0x9590d379e5eb8446842f5b55402d882ccad51bb278053e36c254250542433c5c,"CryptoPunk #2165"
0x0000000000000000000000000000000000000000,72,310335.12,0xaa75b8c9e01ac2e9fc041a39d36a6536540b2072,2021-12-08,7131,0xed943f62fa5e5649c2cb63f34641a6d9a1ed451bef565f895aceabb78a036a1e,"CryptoPunk #7131"
0xc7882f13c2087ced94dfe00710260f01fd812d50,87.95,379082.9695,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-08,5108,0x734060f1da3049c6f749a2b85d0a7df357db9a67b55f5d99432455b4b348466f,"CryptoPunk #5108"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,82,353437.22,0x61fef96e49f352fbac4645b0f5aefc0f40d80695,2021-12-08,6058,0x7963184c774cc978b717fa2d815ef23f078bec46b04ce403982c196869ce357f,"CryptoPunk #6058"
0xcb8da26bb0edec467a57f38caab9c8f483a2e9c2,73.4,316369.414,0x762ec7ca4658e76002447b0a29e1f44f575dbebc,2021-12-08,5392,0x18bdda73996ab5e477d42a2c5b684ff6183b551e492b87bbfa0e8169a39a0c3c,"CryptoPunk #5392"
0x951038bb372d16180c0afb0f46ab283059154004,73.5,316800.435,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-08,9913,0x50177df437826522e9789a937f81663a588edb172ec5b4b3d521249888717fcd,"CryptoPunk #9913"
0x26648e3f7c7b12e55f6637f4bb5bd75314af943a,77.5,334041.275,0xfe2f279d3679bac2d07cf46c93503410ef9ca448,2021-12-08,9791,0x58384e8bb3fb1962eb610613ca3983a23670b353759411a717fdb9131ec32de0,"CryptoPunk #9791"
0x68e6a5583fb174db3f6c0c40f58cd1bfd19dfaf6,74.9,322834.729,0xe3af2526504a823906b9feed1aaa58a41edb54a3,2021-12-08,3350,0xe4cc970bcf49b5434979048748d52adc8958050db7c9eb06164e4353f97a2923,"CryptoPunk #3350"
0x9af436e5e6debfbeaf8832967a4b2095e860c733,79.94,344558.1874,0x39bd1e912f687909a129049a52c8d5fe920df907,2021-12-08,1520,0x5768689cc411958ecc681430d0cd791bd805903fa590a250bb423188a220964c,"CryptoPunk #1520"
0x0000000000000000000000000000000000000000,100,431021,0x8deeb3ac25fd5deb2056e19c8948fa6c2511158c,2021-12-08,5885,0xe5fa15f6fe77d3340775918715048e48d9fdbf1b10f03990bc9dc06a1eb67289,"CryptoPunk #5885"
0x9319425d1b11450ac3ff651f2d9e0bf701724554,107.7,464209.617,0x78b58e4197c04d320a33c582ecc3e7e885f26a58,2021-12-08,9354,0x1e6ddced0a1f87d60abf5380aa4e98f04a5ef7909951e7836badfcdda907c73f,"CryptoPunk #9354"
0x0000000000000000000000000000000000000000,115.01,500763.8909,0x8b6fb9fd6a29960c7d7a376158575278d1a6f8ba,2021-12-07,3444,0x8cef6f001d09b05e0d232a73de346c6d32c79836d44ff2a66a88ad8ddf9f18f6,"CryptoPunk #3444"
0x400d6e73acd5944df2daef4c261ea87257618e2b,87.88,382637.4292,0x1262d7470ce687d5d7eb89db15f5c8a183b3eaa2,2021-12-07,7041,0xce58150d6250e4c732a4e138ce0c04945780cdee70d0c58dac2baa43adf5b659,"CryptoPunk #7041"
0x0000000000000000000000000000000000000000,110,478949.9,0xe3bf862ea7e608c86ce4987bf1cc47e26aa09a4f,2021-12-07,7007,0x61fbaa5511913fa301291c651b1ade20257cfae878b89e4f2fd2f3ca1b01bff4,"CryptoPunk #7007"
0x986aacf6c31a13c5f9d5025104cd1729cc1e12fb,72.69,316498.8021,0x2dbac95ae162744b58aa58514e6bedc0a3acdcbf,2021-12-07,5400,0x1bcbb62fc84889ec617554c724540d93dd8d148a4ba739f062addec10ec6e700,"CryptoPunk #5400"
0x3e2f3b5ade5c591ad76e9e346e2b1b2459e49d4d,69.95,304568.5955,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-07,9364,0xe92a3e43a906bd426d217461c4249f3dfa78682159fb3c8e38faf776de868c7d,"CryptoPunk #9364"
0x497609de703bc0422e7d80d2aec9e7eab0084d8f,68.69,299082.4421,0xb80984375648c868f2d175e157800a2939167d80,2021-12-07,6956,0xb8214e16db34829eee5be12cc656b7d776e6e5623eb8f9b4711593e4acf69999,"CryptoPunk #6956"
0xa8d04cd4e1951291740ef977d56336fdc7f394c5,96.99,422303.1891,0xcc2a855946a3c20683858fe6ee15acf8b836f0b3,2021-12-07,1462,0xf31125c1abd1675be35b4bb541d56a4a7b5594d0ef37fd9935960c043473870c,"CryptoPunk #1462"
0x21426471ebf0b7db0f07216d81a897b5f5554394,88.88,386991.5192,0x5382859146010ac16e142b6708f8e178e77f66bc,2021-12-07,9845,0xc43a07535120c92697dfbba2721df58ff6535e44e82aa1282aa54bccda353d13,"CryptoPunk #9845"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,105,457179.45,0xeb6599cc9681724137c24bd04add50fad0bab11e,2021-12-07,385,0x11895a96203b2a49a9a015760c236daf982a1369582aed0a7eaf88ddbce12f58,"CryptoPunk #385"
0x0000000000000000000000000000000000000000,70,294225.4,0x5a6e40b29bf20e4f60e7becb571af5ad5796a3c4,2021-12-06,3754,0x89d21f7241c384795dbf7cdf528de67dcc717c9c0778bd51b3ec26cd8273c984,"CryptoPunk #3754"
0xe1d29d0a39962a9a8d2a297ebe82e166f8b8ec18,72.95,306624.899,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-06,5619,0xa3a2cad627540c601b300f12937a974e9e81584d6a13841f7be2c7fd83624594,"CryptoPunk #5619"
0x0000000000000000000000000000000000000000,70,294225.4,0xe1d29d0a39962a9a8d2a297ebe82e166f8b8ec18,2021-12-06,2905,0x225c3a9a81a49136798e14208f0f1cf3f6cb5d97a172b87c9665fefa5c7039df,"CryptoPunk #2905"
0x5542abc7dc05fa2c8142804bdbcc0da8a0dc98ad,0,0,0xdc43823c8d5f4a1d8ce2f6f676a6e45c3966260e,2021-12-06,5510,0xf9f4a0322766b1ce3a2662f5c03deca280a37b95f54db9aafbb8b0a164483a04,"CryptoPunk #5510"
0xe1d29d0a39962a9a8d2a297ebe82e166f8b8ec18,68.99,289980.1478,0x39bd1e912f687909a129049a52c8d5fe920df907,2021-12-06,2905,0x49087cfefbe83d2a42ddf5ee4a106016f94dab59a35ab6ed35852d4d25fa53f9,"CryptoPunk #2905"
0x0dc1c0cf5bc0791d9cabc9404ba7f0cca4176285,104.95,441127.939,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-06,4034,0x24e28a3dea42449340bb26a92af9ea4682ad278bfb2d28a7e44a38c2b166dd41,"CryptoPunk #4034"
0xbf9f5aeb74b0b8e9fb59054d5d2f065cf7cb64f0,151.5,636787.83,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-06,9684,0x1de775789ef02113501056ccedf3be21cbbe358a760fca0325e2bb79b9a3615a,"CryptoPunk #9684"
0xcb8da26bb0edec467a57f38caab9c8f483a2e9c2,104.95,441127.939,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-06,534,0xa008096a23178958499fe5d1d640bceec1f5949b83224eafa7da461f6a0bb33f,"CryptoPunk #534"
0xccf2075c74de218cdd79b1ef699a2a31e2940f83,84.99,357231.6678,0xcc2a855946a3c20683858fe6ee15acf8b836f0b3,2021-12-06,4124,0xb745d49b7078ab3fdfa4ab9cf013fef4a14667421c119022df135ee9cd8b2975,"CryptoPunk #4124"
0x0000000000000000000000000000000000000000,90,378289.8,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,9354,0x3d132e6ba3d628250fbc1f3f3187098e1490b244e7d40d0de00e6e370869f3d9,"CryptoPunk #9354"
0x0000000000000000000000000000000000000000,100,420322,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,2253,0x45118c961a956dff2a52eb17e1ad3042825f913b80aad5e27c4dbc59f77ba69b,"CryptoPunk #2253"
0x0000000000000000000000000000000000000000,87.5,367781.75,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,9297,0xfc36411bafb65bba39066e6381d9f4340eb081557a53be5750a659815060d776,"CryptoPunk #9297"
0x0000000000000000000000000000000000000000,80,336257.6,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,4103,0x2158dd4ace65380b61be5108dcf5ba0f664f72ce58fba95e9096192cd432e325,"CryptoPunk #4103"
0x0000000000000000000000000000000000000000,69,290022.18,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,5131,0xf240637e82ad79c14370548f1c0b48877cbcaa74eaeefea510b7ed39664e7310,"CryptoPunk #5131"
0x0000000000000000000000000000000000000000,69,290022.18,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,5614,0x9d66afb5ab3e2dcff08de555f3326f9beb98774b4d7839929560d829ca4d7a8f,"CryptoPunk #5614"
0x0000000000000000000000000000000000000000,75,315241.5,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,9356,0xf28dfdc95f12c007f4fbbcff3e3244137719a191fd4d6426df29b5eb55754778,"CryptoPunk #9356"
0x0000000000000000000000000000000000000000,80,336257.6,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,4101,0x85b700a5ab4ef6704cabb01ad3c84e20d157af0b8009884a53f6889e29426e0a,"CryptoPunk #4101"
0x0000000000000000000000000000000000000000,75,315241.5,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,6058,0xbe7ee0b94c743cf6e34ad40eb6f59330f0cb66075c3af7388aae71f04ff45df7,"CryptoPunk #6058"
0x0000000000000000000000000000000000000000,109,458150.98,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,6633,0x4ff507fead66ebd5b94f3553715a855afd98cb2731ec16ba46edc356eecdb414,"CryptoPunk #6633"
0xfe2f279d3679bac2d07cf46c93503410ef9ca448,80,336257.6,0xf296178d553c8ec21a2fbd2c5dda8ca9ac905a00,2021-12-06,5543,0x0befa23c12abb2e0efc43b3c03dce17be3ba09c1646669f69701b9cfdd961c45,"CryptoPunk #5543"
0x0000000000000000000000000000000000000000,105,441338.1,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,7535,0x1d14e85857ab870caeae38b862caf44cb80bf8780c812180628e7b9bc338f342,"CryptoPunk #7535"
0x0000000000000000000000000000000000000000,85,357273.7,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,5389,0x334939df063484d895ceaf733c7726b0fd76f2719a6daf5e1c698ae0e05e359f,"CryptoPunk #5389"
0x0000000000000000000000000000000000000000,73,306835.06,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,4124,0x1371c989ff45ed16ec674a579c59a3d919582580e240bad5584b2153f06832de,"CryptoPunk #4124"
0xfe2f279d3679bac2d07cf46c93503410ef9ca448,70,294225.4,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,9791,0x7f57a4e41b24d99c91ee5807ae5af9ab7655f4232db6bceba63ad25ca4fc95e8,"CryptoPunk #9791"
0x0000000000000000000000000000000000000000,73,306835.06,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,9246,0x9482f2b23bbf74d9fb99e6a41e207215b50d3f8838b4a1c00232f057111bc1ec,"CryptoPunk #9246"
0x0000000000000000000000000000000000000000,73,306835.06,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,1794,0x67d4fb1d967e4c9e08f3b1fe972bbe9aa5b537c8de3fa2eb34477ea66bcf4e5b,"CryptoPunk #1794"
0x0000000000000000000000000000000000000000,84.95,357063.539,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-06,3859,0x4abaa88f5d38493a913317a924bd0cd03770e60a39ad839ecf675d36cb0cea89,"CryptoPunk #3859"
0x0000000000000000000000000000000000000000,73.5,308936.67,0x9963beafebd4977a54e174aca82193e3aa28d44b,2021-12-06,308,0x018683e2fa93c8a1701b249df8a0d165761a568a0933b5329bc462c6c544f0ca,"CryptoPunk #308"
0x0000000000000000000000000000000000000000,63,264802.86,0x299efe6e396226fb20899b620ced4c8cc7aede0e,2021-12-06,2905,0x2a6bdbf0fc9ec59f0b963d64c87429ef19c8284daf0cc3721f87f6b82252c75c,"CryptoPunk #2905"
0xf082e4c979839e0072432df42f2b4d4fdeda8705,70,294225.4,0xa1feee83866d08907c683967af9270d15075d4c2,2021-12-06,7897,0x3a43bdc4ce054081fae1bb270b28654fa50a06a6f682a7740c2542a1577c0cf6,"CryptoPunk #7897"
0xab8046d6d79569895653086c1f83acfc5a1703fa,70,294225.4,0xfdf3c690e28c6ba73e7e5e8bdc83e8d86fc8c488,2021-12-06,2522,0x145d5368fd60eced93a817664a4d82d1c5132ae505b5a6784e3a5e1047ee2bba,"CryptoPunk #2522"
0x0000000000000000000000000000000000000000,106,445541.32,0x7d65bba2e829fdaaf3a185a3f5596ced9bc6b462,2021-12-06,2451,0xf37cbcc3c539d41c57f72038760db0bd33b85315ab13c43ae5c232db9bbc29a7,"CryptoPunk #2451"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,126.5,531707.33,0x8deeb3ac25fd5deb2056e19c8948fa6c2511158c,2021-12-06,9684,0x197843e87d030f6aca242fa0b0815364ff76a104b9a8c16ffad0dce90e7480e3,"CryptoPunk #9684"
0x668768b0db25b9c5dc81e2e2d6a7c2a69e249271,74.99,315199.4678,0x97db27c92bc776079f57bf26533111abc81af7ca,2021-12-06,6806,0x085fe87ed0a9e92bd853508e0113eef843cc46386a6bc9f91873c448482f300f,"CryptoPunk #6806"
0x91338ccfb8c0adb7756034a82008531d7713009d,87.95,369673.199,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-06,9764,0xfc43b4999b0bc4b8ee28598b982b76470e86646547b011f83cbe87d7904ba0ec,"CryptoPunk #9764"
0x5382859146010ac16e142b6708f8e178e77f66bc,85,350466.05,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-05,7409,0x95830954d25f084a2aa39cfa0bea8212beebb52e86faca296be1d361517015d4,"CryptoPunk #7409"
0xb80984375648c868f2d175e157800a2939167d80,65,268003.45,0x91338ccfb8c0adb7756034a82008531d7713009d,2021-12-05,6956,0x54336d43ea3825d3f1135e27457592fe6b3d5705b7ee06552790756f496adcf8,"CryptoPunk #6956"
0x0000000000000000000000000000000000000000,125,515391.25,0x4d26d18d169d9fcb7c7afd2d4f13b162260acca4,2021-12-05,6934,0x10e3beef4fcd57176ebd9976d1d93c506a25de21fa7179e7a884f163321c2e63,"CryptoPunk #6934"
0x0000000000000000000000000000000000000000,100,412313,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-05,3444,0x693e9cdd4e135380efe4366177ee37db8b68ed72489d913fa4ac74779e731f4d,"CryptoPunk #3444"
0x295051651416d70e25c7ca85d1b152261069a707,110,453544.3,0xf3b0f4411c77c60a132003dbc01d58fe137b75ae,2021-12-05,8969,0x41b6fcdc9e8e1dc0e97432946b9f72992e443bcc2db98a3b515fd41d0dac95ff,"CryptoPunk #8969"
0xb80984375648c868f2d175e157800a2939167d80,84,346342.92,0xfe5573c66273313034f7ff6050c54b5402553716,2021-12-05,5814,0x5385f988a4c3a5e99fcaf5e815dcab4946923ccae82a4db80165ba314eb3363d,"CryptoPunk #5814"
0x0000000000000000000000000000000000000000,80,329850.4,0x63748140c409b490952c37dae5a60715bf915129,2021-12-05,9845,0x5544a9e7b609cc78a8a2de7db10545385208ee2b96a4ea5e07c067b691dae0c5,"CryptoPunk #9845"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,90,371081.7,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-05,4034,0xf6cf3872ca63d7d532518f790054b82c77f69b9e695e0ad787277800be835f2c,"CryptoPunk #4034"
0x3b99bf61c494e71c9dc05fc741f76d8c6461d169,90,371081.7,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-05,6094,0x8b51ef335e516ae64c98384125ba35b189d8750219d3f43731200685bd771690,"CryptoPunk #6094"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,300,1236939,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-05,9137,0x43842f3c3aafd8467f0481b49082ca52366ab6459b85e3fb21d8969a231d6111,"CryptoPunk #9137"
0x0000000000000000000000000000000000000000,87,358712.31,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-05,1462,0x7c796b21d85ea93f8aad67d904d1eef9ef9111245f729583964c5a445b502e70,"CryptoPunk #1462"
0x51eac3daa1c34f5c2874aa62097ac9965a180b6d,88,362835.44,0xd5509e06330ca2671f6f60da0ac6606c5e86c93e,2021-12-05,335,0xa0481c5bc9db675ef9b1fce2cef1b8fac2f8a22db6523a7272fd2765ca1b6478,"CryptoPunk #335"
0x5382859146010ac16e142b6708f8e178e77f66bc,102.5,422620.825,0xc40df87e16339f21fbb2e59fb38bf2a957a16ffd,2021-12-05,490,0xcf7a1c8dfb9392a58076055d668941e1044a10d209cd3624d8176d6a7a894b82,"CryptoPunk #490"
0xb4bb4156e5e6ca5d81041f616c27dffb253b7845,72,296865.36,0xe92c9ed9e227364de07ac4f0a2f929a0374d6f9d,2021-12-05,6828,0x7b27ef5191c922c9eb649a2f763733a477071bcdeef02638745e910c916a750b,"CryptoPunk #6828"
0xda3c325ab45b30aeb476b026fe6a777443ca04f3,79,325727.27,0x6f4a2d3a4f47f9c647d86c929755593911ee91ec,2021-12-05,8261,0x46550138f32fa05cf3010a9cb52af3e272531e1edfbd3edeefcbdb10cfe58efb,"CryptoPunk #8261"
0x6aea04fadae73d8535e2507046289fde5883e368,72.95,307579.085,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-04,6198,0xb27c3667d57b00c45e60cb18fae867dd74e9f6b6a0083c25e7333fd34aafacdf,"CryptoPunk #6198"
0x88a05c5aa3cdc0a524a63a3c3e1019f2b1dd7880,89.99,379424.837,0x7e8fcd1046ae351af66c12b75b051fe550afe71e,2021-12-04,6412,0xbd82cb63d023efb82a7d75e9b386139a948acf45d081b8df7028d81f671070eb,"CryptoPunk #6412"
0xe6c38d64119f15279f72e63bf07e1b8cc100a583,84.95,358174.685,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-04,3159,0x364169259c737dfa0be8f253314318983b5cd08827820fb37f96b8b562c1691a,"CryptoPunk #3159"
0x13687ec1edf8ebe8c1377790c3522c20bb902e21,78.97,332961.211,0xa6e2e910515e6cf485462eeb6e454df33c60cb0e,2021-12-04,4731,0xffe98f0f9e77717a4ccf1e5a3db32a74aac579325f81b994298f43c53db3ad03,"CryptoPunk #4731"
0x6b76f013ea67f2fbbdc5956769745ce0e8fc39e4,79.95,337093.185,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-04,2773,0xf160ccb6e4564b3212d0f8b0e450a4533344122a0c105f7ddd0dbd989199ad3f,"CryptoPunk #2773"
0x7f1f6b45e3a4189c240e8285ebefe0e084845f10,75,316222.5,0xdb75ae62eec74e21d193ad27713c703a9bc84ead,2021-12-04,3226,0x448678cc2f23d2e8952f2909dad117c5cff7e342a11070e2143d4286a39ad13e,"CryptoPunk #3226"
0x0000000000000000000000000000000000000000,74.95,316011.685,0x6639c089adfba8bb9968da643c6be208a70d6daa,2021-12-04,5346,0xe7966bde2317a1d4767e69c7029b140ec55c905f148b8bd038f9744b7a852c3a,"CryptoPunk #5346"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,80,337304,0xdda77c99d0873084e082c20192532d461e47391e,2021-12-04,5108,0x4376c157fcaf141f00cf386e532c5f700e31a320c0ce01bd1949388ff736dd38,"CryptoPunk #5108"
0x0000000000000000000000000000000000000000,69.5,293032.85,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-04,197,0x6ab786fa2bb595b106b990d9de46b6ef37765efb9c2a9a00c6dcb1ffecbc279d,"CryptoPunk #197"
0x0000000000000000000000000000000000000000,70,295141,0x2f67149d76ffcec09fc007676371bf1866594791,2021-12-04,5333,0xd15e4864a0de4b229071ba88f774c1868d2e405cfc5a33fc1f4b917d7de6ba0a,"CryptoPunk #5333"
0x668768b0db25b9c5dc81e2e2d6a7c2a69e249271,70,295141,0xdda77c99d0873084e082c20192532d461e47391e,2021-12-04,4368,0x64f4f100873c1ead7d8a36efb98ab5dadb99d3de6d68d745c8ce8b47a3edb54a,"CryptoPunk #4368"
0x3284a7c3c5a20bdd33f28d5c2bcfccc2c2514049,70,295141,0xdda77c99d0873084e082c20192532d461e47391e,2021-12-04,5728,0x9873db3c066c61bbec87759a8d064b3d367d57793486ade6182c8c6168608894,"CryptoPunk #5728"
0x91338ccfb8c0adb7756034a82008531d7713009d,89.99,379424.837,0x0a846cce31246cb1c30462f6007760728c427389,2021-12-04,1446,0xf2d2188aa6b323e0f01942e4cfb146a6cd2ea40f0d770231dfc9bbad78dc3492,"CryptoPunk #1446"
0x3fb7c90e78db88097bb735d5d16e157623f7763d,66,278275.8,0x91338ccfb8c0adb7756034a82008531d7713009d,2021-12-04,8814,0x0226e89781d1ce2f84ec9a6cba528804b6dbe29984154758ed0b550b41df4ae3,"CryptoPunk #8814"
0x0000000000000000000000000000000000000000,120,541744.8,0xeb09a1a4d49046fe48b981d111553d5a2b26f074,2021-12-03,9947,0x3967b278ffda2785544b6f6186a569406fc5e88355a3ff01c04c947d13ad9350,"CryptoPunk #9947"
0xadb0a6f13d19617232d63381154155d3c0d1147f,89.94,406037.7276,0xc16dc6db4469633a717d61f6476c20f1e126fbf4,2021-12-03,1697,0xfb57a917d763fd6bfd182752397c49d890de0a9974fd7bc8501af0c17407f3f5,"CryptoPunk #1697"
0x269616d549d7e8eaa82dfb17028d0b212d11232a,0,0,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-03,8409,0xfcc2743890d5c101f413b8b33288685048618670e7193364f1695b957c753bc2,"CryptoPunk #8409"
0x64beec1934a80b1ffdff5bf9e66128a7efc80e44,100,451454,0xda55f9a9b8bbf4d74e39a23270422fd54c231688,2021-12-03,7110,0xe788df0677e728d433105489688d14a76c4d94da7a5cc825df826260a4808e74,"CryptoPunk #7110"
0x0000000000000000000000000000000000000000,92,415337.68,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-03,534,0x75f3ba0d3667b4741894d465ea4182d008314a494a0a053f5742e3443820286b,"CryptoPunk #534"
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,65,293445.1,0xd7715b895765f32298e9179d1669b67caed59af4,2021-12-03,8409,0xb07f02b47219248e4ec5668b6837cdd4c50dbb484428af66f6e686684caf07c2,"CryptoPunk #8409"
0x54c21b7d20836cfcfe3f6ef0d79197fdcf799585,69.69,314618.2926,0xe57f9044fa7c48dfe12c4ec717e4503f941e7d04,2021-12-03,1696,0x7423ab99120df4485110f46634725f9f89286ce16b5ba14234bc4cfb21c0558d,"CryptoPunk #1696"
0x32539b93b9723983d383132d9e6f99283f2bc900,96,433395.84,0xcc7c335f3365ae3f7e4e8c9535dc92780a4add9d,2021-12-03,4646,0x0830420539b5d34cdc2e68f0814e1405c22e93c7e88315f0167423d2db77b2e2,"CryptoPunk #4646"
0xe9dc0c1508619557be43c79ec867cb1d6b25aefa,76.95,347393.853,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-03,3907,0xc25e97ae147c662979b1306a4531df5dabd56c0969e5232c89ea4ef3246b52dc,"CryptoPunk #3907"
0x2dbac95ae162744b58aa58514e6bedc0a3acdcbf,69.69,314618.2926,0xdbc30d47297b5360f5fb386e5791b6ca75ba54a9,2021-12-03,5400,0x5b324b20f0a5b3ca775a9ad91dce4128d20e7e22f8bb80b01df8043c8b90e195,"CryptoPunk #5400"
0xa5d76cee9e7df248d93df745213004b7af8ce21b,81.99,370147.1346,0xcc2a855946a3c20683858fe6ee15acf8b836f0b3,2021-12-03,8431,0x222fc622d5617dafac594eb884a32e99104bead63ca4c5b4ec242052f81f564d,"CryptoPunk #8431"
0x22c6494fbb4cc0c2c7bc6b7d5452b501e4da063d,75.95,342879.313,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2021-12-03,8645,0x948d50b25de15885a4b4b11d11a94970512e33278c0584eadf4896dc7379781b,"CryptoPunk #8645"
0x269616d549d7e8eaa82dfb17028d0b212d11232a,0,0,0x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,2021-12-03,6341,0xfd94b15327472de9fe83c1d0566631a850c55e5725b30ddfd81cb8b2b00403bc,"CryptoPunk #6341"
0x61fef96e49f352fbac4645b0f5aefc0f40d80695,110,496599.4,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-03,8471,0x8dc7c4beb49737db46af3e25f0ceee9006143dd99a7357e66c7d31c254e7848f,"CryptoPunk #8471"
0xa5d76cee9e7df248d93df745213004b7af8ce21b,90,406308.6,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,2021-12-03,8440,0xf30cea92ce55165b26fca71f859a934cd753f470eb6f0bfdbd711602dc62249d,"CryptoPunk #8440"
